Id,Text,BeginPosition,EndPosition,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Annoyance,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Determination,Disappointment,Disapproval,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Enthusiasm,Entrancement,Envy,Excitement,Fear,Gratitude,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Sarcasm,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,1,2,3,4,5,6,7,8,9,toxic,severe_toxic,obscene,threat,insult,identity_hate
unknown,Od=function(a){if(0<a.j.length){var,46871,46906,,,,,0.014562937,0.01173917,0.073249824,0.028912032,0.005531329,0.032251582,0.010847139,0.009953802,0.065986745,0.022332428,0.013542405,0.153656945,0.507103086,0.063280828,0.01394161,0.007337539,0.01937657,0.034396239,0.017737683,0.009155351,0.005453525,0.016840458,0.028883519,0.010349455,0.022488732,0.003876318,0.022431592,0.062464513,0.003741763,0.009073294,0.004734177,0.002370579,0.004741623,0.004172039,0.063039742,0.008748095,0.00569029,0.020170394,0.010927059,0.010316516,0.025307605,0.001063198,0.009800774,0.004397496,0.00441664,0.016428242,0.033181261,0.014894692,0.019138983,0.00851092,0.003231843,0.008003965,0.013538408,0.05562624,0.107615784,0.14621295,0.208538175,0.440750748,0.003371113,0.001636397,0.00081558,0.000603075,,,,,,
unknown,b=void,46907,46913,,,,,0.025217026,0.0234541,0.133288473,0.020073365,0.00614705,0.025054954,0.008952789,0.020325635,0.044558637,0.023588916,0.019582715,0.175713345,0.429213166,0.095831148,0.019016175,0.007953644,0.030061463,0.037766825,0.019590463,0.010310388,0.007211896,0.014599255,0.029211521,0.013335859,0.016277574,0.005086436,0.016570702,0.129241973,0.008497936,0.006951628,0.004638643,0.002703362,0.004044942,0.005284845,0.070996486,0.008400665,0.010946091,0.034324709,0.011971295,0.010433206,0.025004111,0.00095821,0.028474927,0.007088986,0.003963518,0.014966454,0.072115295,0.017102992,0.015961654,0.006995651,0.004318714,0.00883525,0.013343918,0.07310085,0.119796872,0.117627554,0.135166898,0.550845206,0.006364761,0.003313194,0.001922478,0.001504786,,,,,,
unknown,"0!==a.qa,c=void",46914,46929,,,,,0.041550383,0.037404787,0.122332044,0.02812691,0.008836173,0.047469608,0.004767557,0.024821302,0.024770882,0.010638902,0.007096194,0.078189448,0.376716256,0.101371579,0.021003978,0.004741617,0.026935291,0.028109718,0.040498376,0.023777524,0.009754213,0.019147104,0.017120626,0.008249331,0.015247821,0.011051198,0.020024166,0.093865938,0.007949703,0.005509138,0.002032689,0.003060035,0.005061302,0.004318363,0.054958895,0.008237697,0.022113923,0.069929883,0.023467438,0.011518954,0.054351665,0.000620602,0.020780936,0.016491119,0.008801681,0.011734305,0.033506874,0.017401488,0.02246069,0.007586208,0.007729549,0.008846211,0.009983581,0.042375423,0.068374328,0.063695751,0.086017907,0.683508873,0.031994686,0.018401844,0.011068167,0.007253583,,,,,,
unknown,"0!==a.i;if(b||c){b=b?a.o:a.s;c=a.j;a.j=[];try{_.Zb(c,b,a)}catch(d){console.error(d)}}}};",46930,47018,,,,,0.020041151,0.012142988,0.11610458,0.027348321,0.008615936,0.044822574,0.009585875,0.017278807,0.039797813,0.035200775,0.039083216,0.239149228,0.363276482,0.052906286,0.019817622,0.016308697,0.009510992,0.034803528,0.016072605,0.00946778,0.00853384,0.014833242,0.01987672,0.012816692,0.016225895,0.005391179,0.01631166,0.062841855,0.005214062,0.007654298,0.004727711,0.003112833,0.002902474,0.006700878,0.062616602,0.012048041,0.005694785,0.018944431,0.015694054,0.0152249,0.027146567,0.003359286,0.008724493,0.003883357,0.003818995,0.030407481,0.027342778,0.012221924,0.029308472,0.015931681,0.005609592,0.013676108,0.025780978,0.011561957,0.015332551,0.018819699,0.031563886,0.912672579,0.005604559,0.002395173,0.002092106,0.002565642,,,,,,
unknown,"_.Md.prototype.o=function(a){a.j&&a.j.call(a.i,this.qa)};_.Md.prototype.s=function(a){a.o&&a.o.call(a.i,this.i)};var",47019,47135,,,,,0.006860327,0.012417332,0.027790343,0.017842248,0.029804887,0.229392126,0.01819835,0.004116891,0.040086292,0.032532651,0.005704878,0.034314871,0.338380188,0.018168669,0.017521121,0.002647558,0.016585456,0.010253826,0.072582029,0.023280781,0.012007291,0.064130701,0.009057007,0.002676357,0.019866588,0.006239122,0.012047182,0.015648052,0.002541377,0.006731863,0.003876868,0.001215024,0.004489445,0.005434934,0.017794,0.005126837,0.010092791,0.058152128,0.045912791,0.004888945,0.02254216,0.000726859,0.005657988,0.027313281,0.003752006,0.004849049,0.007685111,0.012982297,0.038845073,0.004153614,0.004012782,0.014244157,0.00364592,0.018715022,0.027730457,0.029316243,0.046576299,0.853585601,0.007976818,0.004130822,0.003408088,0.0036348,,,,,,
unknown,"Nd=function(a,b,c){this.j=a;this.o=b;this.i=c};_.Pd=function(a){var",47136,47203,,,,,0.037918184,0.024441214,0.122082815,0.016932556,0.013001925,0.0505604,0.006255228,0.018744979,0.024117827,0.023204869,0.016516641,0.132702306,0.286734641,0.037215389,0.020295629,0.011927881,0.015548442,0.032521222,0.026832681,0.011501117,0.008542088,0.015799189,0.012749457,0.011852022,0.012286421,0.006713342,0.019053692,0.052680906,0.009277107,0.007625042,0.002550876,0.002980108,0.002872088,0.004608843,0.048061028,0.011578728,0.009991515,0.024345776,0.022229515,0.020006929,0.033783443,0.002255498,0.009441177,0.008482874,0.002323895,0.028385926,0.025331018,0.012817902,0.030119767,0.014001978,0.006867864,0.008355631,0.025928207,0.033071347,0.047816832,0.042587675,0.050633982,0.813173294,0.008814092,0.00533745,0.004204673,0.004547316,,,,,,
unknown,"b=""jc"";if(a.jc&&a.hasOwnProperty(b))return",47204,47246,,,,,0.044095889,0.040179722,0.108170189,0.019568939,0.005825607,0.031613264,0.009035525,0.021692352,0.024037814,0.021260405,0.014895921,0.082897961,0.247908667,0.038910262,0.010408648,0.01323501,0.030408679,0.014679369,0.034793895,0.006456091,0.004053616,0.01829729,0.009585887,0.018052768,0.012723507,0.007927281,0.024378559,0.06725698,0.00747135,0.013691666,0.003003557,0.00351638,0.003533213,0.003949912,0.050187342,0.01964744,0.017361049,0.063237101,0.027636016,0.012254028,0.034071289,0.002841996,0.014887507,0.012937296,0.001191429,0.032424584,0.026870761,0.011834613,0.028927194,0.015685774,0.007048325,0.005425734,0.016808078,0.006022403,0.009229087,0.009535663,0.018341826,0.931331098,0.011430186,0.00538046,0.005456286,0.007076425,,,,,,
unknown,a.jc;b=new,47247,47257,,,,,0.04905333,0.050858214,0.163951516,0.043839529,0.00245207,0.014858722,0.00505187,0.031323478,0.024055019,0.041313905,0.032910593,0.157686085,0.12489295,0.036047619,0.010845534,0.032391947,0.050768744,0.02381096,0.006739464,0.002818844,0.002820675,0.006119732,0.005294853,0.043583404,0.0083554,0.004640128,0.052537814,0.116128325,0.007416658,0.038200699,0.001811813,0.006181416,0.001401215,0.002658756,0.102721162,0.047850531,0.022404801,0.06857799,0.01008014,0.019961789,0.031323705,0.004852663,0.026778851,0.002799338,0.001733629,0.074271426,0.063479267,0.004794301,0.013375182,0.033439979,0.004273958,0.004474785,0.033571608,0.004221777,0.00596512,0.005983182,0.011039867,0.933821678,0.017825674,0.008120717,0.008334281,0.010894931,,,,,,
unknown,a;return,47258,47266,,,,,0.048363004,0.047956314,0.197788581,0.033242375,0.002479583,0.015051875,0.004355375,0.031834312,0.020265454,0.043699171,0.045920115,0.209803119,0.128876567,0.044852063,0.013352137,0.033150878,0.040753655,0.029355781,0.006611456,0.003516802,0.003265265,0.005405829,0.005736432,0.034298003,0.006463415,0.004198971,0.039590377,0.130714059,0.006921266,0.0245768,0.001744948,0.006077019,0.001183348,0.002712819,0.095889844,0.035633326,0.02197073,0.062860243,0.008259878,0.018597802,0.034032922,0.004398321,0.028532933,0.002566978,0.001891474,0.067393139,0.061705954,0.004603907,0.011272345,0.024134628,0.004134974,0.005223868,0.032651749,0.005606189,0.007457266,0.008269193,0.015605849,0.94475466,0.009830617,0.004150437,0.004238169,0.00585466,,,,,,
unknown,a.jc=b};_.Qd=function(){this.s=new,47267,47301,,,,,0.063884102,0.065952376,0.167061955,0.048309371,0.001960537,0.011039645,0.00334034,0.034473285,0.021883845,0.068537094,0.024655154,0.073463239,0.080929399,0.016077684,0.010393915,0.031204943,0.031011749,0.01412351,0.005323871,0.002681055,0.002916187,0.003913445,0.003360267,0.050980181,0.006472269,0.002459306,0.067468129,0.103763789,0.006799856,0.0722064,0.001210695,0.004966214,0.00067816,0.001888679,0.109293155,0.058399614,0.02352671,0.029744377,0.004342447,0.019921439,0.01462363,0.003662132,0.026773885,0.002268213,0.002647845,0.06723801,0.103353344,0.003456075,0.012048398,0.037359934,0.002399579,0.005990973,0.030105026,0.005649264,0.009452782,0.00964445,0.016954303,0.734901667,0.088232897,0.060722835,0.056396212,0.041742358,,,,,,
unknown,_.Md;this.i=new,47302,47317,,,,,0.026207678,0.01791016,0.100403644,0.035081744,0.001848982,0.018470582,0.003862316,0.016649934,0.026012324,0.104969889,0.036696304,0.096512072,0.149883598,0.02128851,0.008917341,0.027802253,0.013694859,0.011636331,0.016269634,0.004094076,0.002917664,0.005077424,0.006220501,0.020897504,0.00660671,0.00275753,0.044447407,0.044993706,0.003660025,0.041191939,0.001215616,0.002775351,0.001056103,0.001741611,0.100719452,0.029426116,0.006901277,0.01885445,0.005112021,0.009311,0.023426203,0.004975961,0.006709361,0.003431818,0.0021355,0.058163658,0.027213255,0.004375405,0.032859989,0.042130474,0.003284843,0.007126181,0.021705182,0.004396092,0.006157796,0.006506843,0.011327428,0.515277743,0.156455919,0.130365908,0.111711457,0.077717945,,,,,,
unknown,_.Md;this.C=new,47318,47333,,,,,0.031054899,0.022761462,0.098717317,0.033268377,0.00183984,0.021025898,0.004485864,0.018499285,0.028342623,0.123578735,0.02774322,0.068891376,0.143008888,0.015377994,0.007481593,0.021091087,0.010108269,0.009673724,0.026243316,0.005280385,0.002642685,0.006263693,0.005462382,0.016946761,0.007136256,0.002230071,0.059442099,0.042967852,0.002738486,0.062707007,0.001377241,0.002784271,0.001029489,0.001661167,0.111755572,0.030196326,0.006810584,0.013649979,0.003654721,0.00783035,0.018123016,0.00316792,0.004923642,0.004770441,0.002039307,0.044429462,0.018124245,0.004415837,0.042244118,0.04191697,0.002547619,0.00511243,0.015000626,0.003358978,0.003683893,0.003803442,0.006806603,0.359923512,0.176836982,0.167880312,0.164690375,0.134532869,,,,,,
unknown,_.Md;this.A=new,47334,47349,,,,,0.030062126,0.018168928,0.105573185,0.032636579,0.005786677,0.05371457,0.004122271,0.016215326,0.040617846,0.085783616,0.016341498,0.062661074,0.26569134,0.017142203,0.01387585,0.012551322,0.013335649,0.013030935,0.047534369,0.014115081,0.007606956,0.0090935,0.009089013,0.011082186,0.011654748,0.002906953,0.044807348,0.035353888,0.005391067,0.031412907,0.001216075,0.002657851,0.001852873,0.002292218,0.099974498,0.019277638,0.005081892,0.009280341,0.005202093,0.007570549,0.021229006,0.001862737,0.004394622,0.005680365,0.003623387,0.028712181,0.022375077,0.00794208,0.060604881,0.036043838,0.003281794,0.005642547,0.011861508,0.003092325,0.003794315,0.004139068,0.007655885,0.38242352,0.189519584,0.176578298,0.154187545,0.110065967,,,,,,
unknown,_.Md;this.B=new,47350,47365,,,,,0.03120896,0.03075039,0.057167366,0.058592074,0.003784779,0.03375414,0.003532859,0.014774355,0.036732588,0.059505213,0.017959533,0.026124647,0.177299604,0.01147571,0.010060045,0.019859103,0.029313333,0.012459375,0.031667586,0.009002435,0.003264213,0.005742878,0.007161776,0.018430386,0.006483755,0.001175684,0.128690138,0.02805528,0.003131083,0.122844644,0.001060486,0.005552218,0.001495393,0.001036951,0.157897502,0.053437155,0.012092371,0.005325379,0.001818555,0.007947998,0.023270918,0.002165915,0.005524205,0.003233354,0.007382466,0.047430582,0.018135631,0.00373305,0.053271316,0.078969315,0.00148998,0.002166521,0.012494237,0.006141823,0.00827276,0.007796559,0.011719179,0.401487023,0.166044146,0.163017184,0.159447134,0.102336898,,,,,,
unknown,_.Md;this.v=new,47366,47381,,,,,0.022723995,0.031025928,0.046810091,0.042258147,0.005535889,0.051985171,0.004070716,0.010333098,0.03234265,0.058344897,0.020019408,0.022809327,0.189591095,0.009417729,0.010260717,0.018584004,0.030727731,0.013840236,0.053466037,0.011386782,0.002989883,0.008384027,0.006215933,0.01400242,0.005620455,0.001184599,0.115509085,0.023030128,0.002348241,0.096148022,0.001006919,0.005562948,0.002236322,0.000867124,0.124792911,0.041732993,0.014920752,0.004100837,0.001836629,0.00664905,0.018444838,0.00164424,0.004616925,0.005803711,0.005209265,0.038255613,0.01199306,0.004137825,0.055963121,0.044076137,0.001581372,0.002296343,0.008856035,0.002700372,0.003443205,0.003465755,0.005368156,0.422498465,0.160495222,0.158206597,0.153446704,0.126477808,,,,,,
unknown,_.Md;this.o=new,47382,47397,,,,,0.040320408,0.041550923,0.067557327,0.045928989,0.001771477,0.012034456,0.001492139,0.017279517,0.017642058,0.046644934,0.026792707,0.041026037,0.116154857,0.0119054,0.009049305,0.037687264,0.031772818,0.015157572,0.006036265,0.003104059,0.001463796,0.001803318,0.004186769,0.026507679,0.002272903,0.00083642,0.151033416,0.033909157,0.002669927,0.117702365,0.000430871,0.007877715,0.000787411,0.000451559,0.192102045,0.080210291,0.017776579,0.006267265,0.000731317,0.012414226,0.018867079,0.002293893,0.005395091,0.00082791,0.003326401,0.079186022,0.014934254,0.001562646,0.017155604,0.077521242,0.001366863,0.001628106,0.019941911,0.00256836,0.003208322,0.003160386,0.004803541,0.45161432,0.15315026,0.147788957,0.143517405,0.127486497,,,,,,
unknown,_.Md;this.j=new,47398,47413,,,,,0.03322022,0.041505486,0.065327324,0.049667008,0.001901313,0.015301077,0.001399686,0.015064768,0.022083523,0.049247276,0.027463246,0.031887583,0.110461295,0.011054024,0.008941921,0.031831112,0.043019265,0.012265631,0.008299004,0.003743041,0.001680092,0.001902835,0.003747879,0.023452898,0.002714291,0.000845965,0.143817753,0.032780483,0.002946843,0.11356765,0.000362403,0.007306363,0.000971378,0.00044167,0.189701304,0.076646119,0.01971047,0.007077292,0.000754341,0.00871509,0.020483101,0.002008518,0.007334499,0.00099954,0.003954183,0.068002418,0.019979777,0.001791747,0.020798441,0.079257563,0.001341754,0.001428857,0.013707158,0.003327829,0.004317063,0.003999471,0.005313909,0.530397356,0.129520133,0.126453608,0.123519145,0.105321914,,,,,,
unknown,_.Md;this.F=new,47414,47429,,,,,0.02872136,0.031896263,0.066446364,0.038518596,0.003169655,0.019254928,0.002042886,0.015479234,0.022065621,0.041107144,0.021362387,0.036862977,0.167840168,0.012097212,0.009573672,0.023596309,0.037715215,0.013028821,0.012642991,0.005329609,0.002751809,0.003376935,0.005040879,0.023891706,0.003189613,0.001141021,0.107405074,0.033683773,0.002883149,0.084516518,0.000612289,0.005109397,0.001206495,0.000886453,0.168054521,0.053583298,0.014210471,0.006080908,0.001341576,0.007565356,0.01962542,0.001894219,0.006069754,0.001582905,0.00314246,0.053963866,0.021221343,0.002493197,0.033003766,0.06818001,0.001643276,0.001671561,0.013473262,0.004053344,0.005129155,0.00455412,0.005497034,0.594612718,0.115464769,0.105497241,0.101943642,0.08675798,,,,,,
unknown,_.Md};_.l=_.Qd.prototype;_.l.Oh=function(){return,47430,47479,,,,,0.028041363,0.017372547,0.122015603,0.037791166,0.004424448,0.03914408,0.002654655,0.013554588,0.026002999,0.101831533,0.02508408,0.09129183,0.151599512,0.017772349,0.017961401,0.025650728,0.019259742,0.013893733,0.018631101,0.008846292,0.007707919,0.004988419,0.006434027,0.014308561,0.008152547,0.002180605,0.039441019,0.035652347,0.00604481,0.02471632,0.000793508,0.003098786,0.001174801,0.001854133,0.077626504,0.024083458,0.005636578,0.023455348,0.004635231,0.012791442,0.021556169,0.003368575,0.004601063,0.002758802,0.003089636,0.056739226,0.025970809,0.005470955,0.027945817,0.032736115,0.002663225,0.007550529,0.023094762,0.011086178,0.023983814,0.02432942,0.037053429,0.692595184,0.083458595,0.067328721,0.052093495,0.030629033,,,,,,
unknown,this.s};_.l.Vh=function(){return,47480,47512,,,,,0.019215323,0.012492281,0.098943539,0.025654774,0.006031192,0.049213156,0.006866712,0.010202202,0.028360341,0.070667855,0.028627701,0.123442337,0.24433212,0.032478403,0.015729174,0.021288158,0.020962631,0.017804002,0.025350006,0.008620256,0.006898399,0.011940389,0.011707502,0.011573944,0.009552243,0.00487193,0.022418719,0.033226725,0.006127764,0.012325177,0.001990698,0.002884518,0.002114043,0.002970651,0.06229189,0.014476771,0.0055958,0.035578862,0.014409654,0.010576735,0.025842711,0.005111731,0.005596295,0.006356385,0.002207956,0.04186317,0.023701157,0.007996078,0.029550824,0.018920308,0.005440834,0.013832202,0.020423632,0.01603801,0.046567559,0.052935027,0.105254881,0.695993721,0.031104747,0.019680917,0.012358529,0.007339021,,,,,,
unknown,this.i};_.l.di=function(){return,47513,47545,,,,,0.025833197,0.021873256,0.092676081,0.026750701,0.00564677,0.036149345,0.007300822,0.011829549,0.025223505,0.050468389,0.016334824,0.070123166,0.296931326,0.029436423,0.012968028,0.019968815,0.027867664,0.014787302,0.023724692,0.006642977,0.00506384,0.013352779,0.01250763,0.020792214,0.007641115,0.004699026,0.025949983,0.042355061,0.005600323,0.016336041,0.002028708,0.0032537,0.001736465,0.002427302,0.050785836,0.022025993,0.013007121,0.031128069,0.019132597,0.011711672,0.018326269,0.00418362,0.011737373,0.008569582,0.002621846,0.039513759,0.042515371,0.006784651,0.023855569,0.016707333,0.004404548,0.015674718,0.020115349,0.024028866,0.046340123,0.040062878,0.061292991,0.759633362,0.041421216,0.023279198,0.016722815,0.010826406,,,,,,
unknown,this.C};_.l.Uh=function(){return,47546,47578,,,,,0.021176502,0.011745833,0.11407961,0.01344143,0.006575999,0.065044738,0.005503322,0.009690925,0.024761712,0.06829457,0.019605687,0.078715377,0.265826672,0.048888039,0.019446444,0.010964797,0.012805864,0.011172877,0.082240604,0.021728143,0.010213609,0.015493354,0.019775566,0.00488699,0.009546914,0.005899009,0.009966402,0.036852755,0.007411331,0.003908103,0.001756521,0.001145912,0.001878216,0.002614356,0.041011795,0.005603335,0.005395962,0.03078079,0.022910677,0.005433849,0.032013636,0.001666683,0.007729847,0.016499717,0.002258683,0.018352909,0.023698939,0.01221893,0.036745399,0.008544817,0.005624174,0.014127837,0.007873285,0.040500239,0.102503277,0.102006152,0.124833226,0.636273801,0.004791371,0.003414778,0.002121305,0.001554971,,,,,,
unknown,this.A};_.l.bi=function(){return,47579,47611,,,,,0.034377102,0.019833544,0.151960105,0.016713548,0.005012257,0.038574714,0.004324097,0.017274022,0.019437682,0.049981829,0.02401126,0.113977037,0.243280575,0.056210235,0.016886072,0.014436597,0.022131907,0.015004525,0.03297713,0.011743243,0.007463259,0.009687318,0.014364427,0.00904184,0.006905482,0.004958132,0.016261233,0.058252882,0.010289329,0.006783327,0.001450343,0.00176045,0.001564288,0.002468832,0.069757119,0.01000292,0.007558537,0.040155087,0.01447079,0.008460074,0.033577822,0.001919727,0.009920122,0.007884274,0.002068742,0.028302874,0.03178218,0.008589238,0.025907377,0.013936609,0.005078295,0.009733297,0.012495266,0.043171808,0.083023511,0.07871981,0.090384476,0.710243523,0.004268336,0.00297798,0.002087734,0.001794874,,,,,,
unknown,this.B};_.l.Sh=function(){return,47612,47644,,,,,0.038850207,0.024165643,0.157987222,0.020513598,0.006235791,0.040477905,0.004753513,0.021565704,0.021838712,0.047053441,0.022921298,0.121443368,0.242082775,0.04921424,0.017339472,0.013241476,0.026872003,0.016170222,0.023557443,0.011014515,0.008577987,0.009946527,0.013561161,0.011596144,0.007234798,0.005353728,0.018549072,0.069161452,0.012267676,0.008829419,0.001813486,0.001818198,0.001312471,0.003343815,0.086225651,0.0115889,0.009260458,0.037622459,0.0155747,0.008744501,0.030776884,0.002012891,0.014888952,0.005779052,0.002564874,0.028058346,0.053044774,0.007443386,0.029106474,0.019224714,0.005358438,0.008639749,0.013425226,0.02563218,0.07330244,0.092190333,0.122220971,0.687055111,0.004597482,0.003671354,0.002249252,0.001814176,,,,,,
unknown,this.v};_.l.Ih=function(){return,47645,47677,,,,,0.042331751,0.030395489,0.133493364,0.02084058,0.004776965,0.023004182,0.005166924,0.021246659,0.015315328,0.042574737,0.026439978,0.110828534,0.227984801,0.042135917,0.013981699,0.025492072,0.04243971,0.020840677,0.013476197,0.005529293,0.004609233,0.008406141,0.011165585,0.025488168,0.004149274,0.004500835,0.028843902,0.068000793,0.009583614,0.016429583,0.001914016,0.003571226,0.001285224,0.002427888,0.088026546,0.021417314,0.014361901,0.028867859,0.012999721,0.013621245,0.023588065,0.004162789,0.014115613,0.004856781,0.002264844,0.051925156,0.053128712,0.004999655,0.018449413,0.020881018,0.004771114,0.010612969,0.025808953,0.012709472,0.021391565,0.017141487,0.022320021,0.811580718,0.046679232,0.032018427,0.026295193,0.019156901,,,,,,
unknown,this.o};_.l.Hh=function(){return,47678,47710,,,,,0.043772727,0.027006432,0.128619239,0.020952299,0.006342762,0.031421009,0.005165107,0.020343347,0.016898153,0.04489537,0.023166642,0.108993568,0.240697607,0.038803592,0.015442834,0.019587222,0.038742948,0.020894175,0.017815728,0.007170836,0.005934747,0.009745254,0.011747064,0.020154832,0.00478861,0.005820381,0.025081569,0.061212469,0.011320527,0.013257597,0.001865959,0.003236989,0.001257228,0.002709151,0.089373358,0.016310051,0.012090706,0.024026735,0.015915753,0.010624894,0.023832042,0.004098694,0.014725212,0.005437241,0.002638564,0.043484077,0.064278238,0.005389361,0.024053456,0.021855069,0.006203791,0.011261739,0.022006091,0.017143801,0.043966487,0.039061338,0.056293331,0.613235056,0.068634391,0.054617949,0.032571319,0.017247062,,,,,,
unknown,this.j};_.Qd.i=function(){return,47711,47743,,,,,0.028413495,0.015963003,0.109452397,0.017335983,0.006213255,0.04104916,0.005258307,0.014737547,0.017929144,0.056331102,0.024968304,0.123355687,0.296181917,0.056569722,0.017176399,0.015262004,0.026747471,0.016595734,0.022210179,0.008221279,0.006300553,0.011142597,0.012414312,0.010977553,0.005263223,0.005695632,0.013741036,0.055791132,0.008010291,0.006392225,0.001559058,0.002870129,0.00118526,0.002410911,0.068488091,0.009389825,0.007218735,0.029187748,0.018380137,0.006955945,0.030342514,0.003582477,0.011230677,0.007026776,0.003019662,0.031742591,0.041202392,0.005498494,0.020786354,0.013481901,0.005228202,0.014173355,0.014715551,0.009220192,0.018417809,0.015930278,0.025826545,0.880355299,0.023973446,0.01312166,0.009858147,0.008799111,,,,,,
unknown,_.Pd(_.Qd)};var,47744,47759,,,,,0.030746736,0.017083427,0.120472439,0.028720994,0.003324371,0.030297436,0.00339856,0.017883947,0.021515064,0.067590721,0.033637803,0.143366963,0.198782519,0.046355303,0.01377935,0.01899695,0.019733008,0.015618822,0.017439961,0.00635216,0.004651004,0.006148235,0.008372757,0.011498736,0.006781006,0.00488807,0.024071593,0.053663522,0.007182857,0.01248139,0.001050839,0.002655362,0.00118508,0.002024977,0.086928144,0.014579761,0.006205644,0.053286545,0.009637336,0.009632722,0.035671301,0.003672188,0.008254993,0.004242823,0.002641998,0.042484067,0.029950939,0.005298076,0.023168271,0.023913648,0.005247109,0.00914223,0.019608725,0.006219565,0.009041185,0.008605218,0.013583159,0.925026357,0.016936161,0.008593172,0.008118056,0.010848617,,,,,,
unknown,"Rd=function(a){this.H=_.v(a)};_.z(Rd,_.R);_.Td=function(){return",47760,47824,,,,,0.039078414,0.017471414,0.113569029,0.017822523,0.006669408,0.039255206,0.00493256,0.017789081,0.023438245,0.052350178,0.028923532,0.126669317,0.247377336,0.040813301,0.017999591,0.017624445,0.013806598,0.023396332,0.031079723,0.010142203,0.00654859,0.010341699,0.013945724,0.009305222,0.009281516,0.007493082,0.019469107,0.040269848,0.010692826,0.008260636,0.001702863,0.003565038,0.002343999,0.002700931,0.063848063,0.01081486,0.005725426,0.030517163,0.014114891,0.01418944,0.031336859,0.004150668,0.005813779,0.009073813,0.002605019,0.034460016,0.021490794,0.010561441,0.028947106,0.017008975,0.009321768,0.015196734,0.025292022,0.011388505,0.017406262,0.021734491,0.035222933,0.904402673,0.005286672,0.002482949,0.001984034,0.002436428,,,,,,
unknown,"_.H(_.Sd,dd,1)};_.Ud=function(){return",47825,47863,,,,,0.040856976,0.017446602,0.124058463,0.014006414,0.003963788,0.022602376,0.004015906,0.01918298,0.017600276,0.034078069,0.03832921,0.144661874,0.247850925,0.05594907,0.014971555,0.026850481,0.019132864,0.021815093,0.020648329,0.006608533,0.004498906,0.006913425,0.01400831,0.012399202,0.005911552,0.005476077,0.020980712,0.050086033,0.008792944,0.008376054,0.001428319,0.004644981,0.002014426,0.001992736,0.087586902,0.011884288,0.006026337,0.025835874,0.009824832,0.013615203,0.036656,0.005207982,0.006024137,0.004812174,0.001671937,0.055768296,0.023106461,0.007773997,0.023006087,0.021623379,0.007030054,0.009072976,0.027769824,0.006609411,0.008519311,0.010790165,0.018407853,0.943982065,0.006869394,0.002981648,0.002628778,0.003328103,,,,,,
unknown,"_.H(_.Sd,_.ed,5)};var",47864,47885,,,,,0.028601209,0.01653349,0.085962817,0.021140657,0.003227569,0.018717764,0.004435765,0.014418764,0.026469791,0.040048748,0.036390878,0.124698266,0.279709488,0.045144565,0.013012633,0.023012146,0.021716712,0.018598868,0.014348798,0.004729994,0.003533632,0.006204495,0.01475841,0.013065764,0.007087112,0.004253887,0.022446338,0.045851044,0.00691528,0.011441536,0.001675111,0.003534959,0.002105326,0.001971387,0.094311915,0.014325588,0.007037929,0.023577865,0.007925606,0.012670184,0.031310461,0.003807072,0.007653409,0.003745616,0.001970874,0.047475472,0.027640276,0.0073957,0.021951057,0.022031652,0.005527875,0.006120542,0.022859523,0.008818183,0.012032311,0.015191332,0.029854165,0.925436318,0.005763647,0.002323102,0.001711289,0.001847186,,,,,,
unknown,Vd;window.gbar_&&window.gbar_.CONFIG?Vd=window.gbar_.CONFIG[0]||{}:Vd=[];_.Sd=new,47886,47967,,,,,0.031752244,0.017397301,0.124497548,0.019120721,0.004054231,0.035311542,0.003630763,0.011696437,0.024241479,0.043149464,0.048524681,0.119591966,0.25499928,0.025548257,0.012753548,0.031903461,0.008790174,0.022152916,0.020621911,0.008158563,0.003861612,0.006442503,0.010332836,0.008426038,0.005246435,0.004435921,0.034800332,0.025855467,0.00366685,0.012934846,0.001226012,0.004430344,0.001663298,0.001390676,0.109752856,0.016908271,0.00757647,0.005807107,0.006089008,0.01574306,0.024789965,0.00353526,0.003298291,0.003280039,0.002448009,0.058672376,0.010303396,0.004919149,0.031303208,0.024390709,0.006928739,0.005580873,0.019633107,0.007114675,0.007465924,0.00812049,0.011775257,0.951210976,0.010063289,0.004551108,0.004533947,0.006380266,,,,,,
